hid,specialty,hospital,hgroup,dm_wait,patients,wait,rptid,status_date
35,Otolaryngology (ENT),St. James's Hospital,Dublin Midlands Hospital Group,B,78,0 to 3,rpt01,28/05/2015
35,Pain Relief,St. James's Hospital,Dublin Midlands Hospital Group,B,162,0 to 3,rpt01,28/05/2015
35,Plastic Surgery,St. James's Hospital,Dublin Midlands Hospital Group,B,264,0 to 3,rpt01,28/05/2015
35,Respiratory Medicine,St. James's Hospital,Dublin Midlands Hospital Group,B,1,0 to 3,rpt01,28/05/2015
35,Urology,St. James's Hospital,Dublin Midlands Hospital Group,B,98,0 to 3,rpt01,28/05/2015
35,Vascular Surgery,St. James's Hospital,Dublin Midlands Hospital Group,B,185,0 to 3,rpt01,28/05/2015
35,Small Volume Specialities,St. James's Hospital,Dublin Midlands Hospital Group,B,4,0 to 3,rpt01,28/05/2015
36,Anaesthetics,St. John's Hospital Limerick,University of Limerick Hospital Group,B,92,0 to 3,rpt01,28/05/2015
36,General Medicine,St. John's Hospital Limerick,University of Limerick Hospital Group,B,5,0 to 3,rpt01,28/05/2015
36,General Surgery,St. John's Hospital Limerick,University of Limerick Hospital Group,B,297,0 to 3,rpt01,28/05/2015
36,Gynaecology,St. John's Hospital Limerick,University of Limerick Hospital Group,B,18,0 to 3,rpt01,28/05/2015
36,Urology,St. John's Hospital Limerick,University of Limerick Hospital Group,B,74,0 to 3,rpt01,28/05/2015
37,General Surgery,St. Luke's General Hospital Kilkenny,Ireland East Hospital Group,B,128,0 to 3,rpt01,28/05/2015
37,Gynaecology,St. Luke's General Hospital Kilkenny,Ireland East Hospital Group,B,134,0 to 3,rpt01,28/05/2015
37,Small Volume Specialities,St. Luke's General Hospital Kilkenny,Ireland East Hospital Group,B,2,0 to 3,rpt01,28/05/2015
39,Anaesthetics,Tallaght Hospital,Dublin Midlands Hospital Group,B,13,0 to 3,rpt01,28/05/2015
39,Cardiology,Tallaght Hospital,Dublin Midlands Hospital Group,B,30,0 to 3,rpt01,28/05/2015
39,Dental Surgery,Tallaght Hospital,Dublin Midlands Hospital Group,B,2,0 to 3,rpt01,28/05/2015
39,Dermatology,Tallaght Hospital,Dublin Midlands Hospital Group,B,8,0 to 3,rpt01,28/05/2015
39,Gastro-Enterology,Tallaght Hospital,Dublin Midlands Hospital Group,B,104,0 to 3,rpt01,28/05/2015
39,General Surgery,Tallaght Hospital,Dublin Midlands Hospital Group,B,295,0 to 3,rpt01,28/05/2015
39,Gynaecology,Tallaght Hospital,Dublin Midlands Hospital Group,B,21,0 to 3,rpt01,28/05/2015
39,Haematology,Tallaght Hospital,Dublin Midlands Hospital Group,B,10,0 to 3,rpt01,28/05/2015
39,Nephrology,Tallaght Hospital,Dublin Midlands Hospital Group,B,6,0 to 3,rpt01,28/05/2015
39,Neurology,Tallaght Hospital,Dublin Midlands Hospital Group,B,9,0 to 3,rpt01,28/05/2015
39,Orthopaedics,Tallaght Hospital,Dublin Midlands Hospital Group,B,448,0 to 3,rpt01,28/05/2015
39,Otolaryngology (ENT),Tallaght Hospital,Dublin Midlands Hospital Group,B,55,0 to 3,rpt01,28/05/2015
39,Paed Orthopaedic,Tallaght Hospital,Dublin Midlands Hospital Group,B,20,0 to 3,rpt01,28/05/2015
39,Paediatric ENT,Tallaght Hospital,Dublin Midlands Hospital Group,B,84,0 to 3,rpt01,28/05/2015
39,Paediatric Respiratory Medicine,Tallaght Hospital,Dublin Midlands Hospital Group,B,96,0 to 3,rpt01,28/05/2015
39,Paediatric Surgery,Tallaght Hospital,Dublin Midlands Hospital Group,B,4,0 to 3,rpt01,28/05/2015
39,Paediatrics,Tallaght Hospital,Dublin Midlands Hospital Group,B,26,0 to 3,rpt01,28/05/2015
39,Respiratory Medicine,Tallaght Hospital,Dublin Midlands Hospital Group,B,74,0 to 3,rpt01,28/05/2015
39,Rheumatology,Tallaght Hospital,Dublin Midlands Hospital Group,B,11,0 to 3,rpt01,28/05/2015
39,Urology,Tallaght Hospital,Dublin Midlands Hospital Group,B,80,0 to 3,rpt01,28/05/2015
39,Vascular Surgery,Tallaght Hospital,Dublin Midlands Hospital Group,B,61,0 to 3,rpt01,28/05/2015
39,Small Volume Specialities,Tallaght Hospital,Dublin Midlands Hospital Group,B,2,0 to 3,rpt01,28/05/2015
42,Cardiology,University Hospital Limerick,University of Limerick Hospital Group,B,58,0 to 3,rpt01,28/05/2015
42,Dental Surgery,University Hospital Limerick,University of Limerick Hospital Group,B,66,0 to 3,rpt01,28/05/2015
42,Gastro-Intestinal Surgery,University Hospital Limerick,University of Limerick Hospital Group,B,4,0 to 3,rpt01,28/05/2015
42,General Medicine,University Hospital Limerick,University of Limerick Hospital Group,B,3,0 to 3,rpt01,28/05/2015
42,General Surgery,University Hospital Limerick,University of Limerick Hospital Group,B,39,0 to 3,rpt01,28/05/2015
42,Gynaecology,University Hospital Limerick,University of Limerick Hospital Group,B,60,0 to 3,rpt01,28/05/2015
42,Maxillo-Facial,University Hospital Limerick,University of Limerick Hospital Group,B,152,0 to 3,rpt01,28/05/2015
42,Ophthalmology,University Hospital Limerick,University of Limerick Hospital Group,B,410,0 to 3,rpt01,28/05/2015
42,Otolaryngology (ENT),University Hospital Limerick,University of Limerick Hospital Group,B,144,0 to 3,rpt01,28/05/2015
42,Urology,University Hospital Limerick,University of Limerick Hospital Group,B,68,0 to 3,rpt01,28/05/2015
42,Vascular Surgery,University Hospital Limerick,University of Limerick Hospital Group,B,10,0 to 3,rpt01,28/05/2015
40,Breast Surgery,University Hospital Waterford,South/South West Hospital Group,B,2,0 to 3,rpt01,28/05/2015
40,Gastro-Enterology,University Hospital Waterford,South/South West Hospital Group,B,9,0 to 3,rpt01,28/05/2015
40,Gastro-Intestinal Surgery,University Hospital Waterford,South/South West Hospital Group,B,18,0 to 3,rpt01,28/05/2015
40,General Surgery,University Hospital Waterford,South/South West Hospital Group,B,87,0 to 3,rpt01,28/05/2015
40,Gynaecology,University Hospital Waterford,South/South West Hospital Group,B,42,0 to 3,rpt01,28/05/2015
40,Ophthalmology,University Hospital Waterford,South/South West Hospital Group,B,699,0 to 3,rpt01,28/05/2015
40,Orthopaedics,University Hospital Waterford,South/South West Hospital Group,B,26,0 to 3,rpt01,28/05/2015
40,Otolaryngology (ENT),University Hospital Waterford,South/South West Hospital Group,B,224,0 to 3,rpt01,28/05/2015
40,Pain Relief,University Hospital Waterford,South/South West Hospital Group,B,29,0 to 3,rpt01,28/05/2015
40,Urology,University Hospital Waterford,South/South West Hospital Group,B,37,0 to 3,rpt01,28/05/2015
40,Vascular Surgery,University Hospital Waterford,South/South West Hospital Group,B,22,0 to 3,rpt01,28/05/2015
41,General Medicine,Wexford General Hospital,Ireland East Hospital Group,B,5,0 to 3,rpt01,28/05/2015
41,General Surgery,Wexford General Hospital,Ireland East Hospital Group,B,175,0 to 3,rpt01,28/05/2015
41,Small Volume Specialities,Wexford General Hospital,Ireland East Hospital Group,B,1,0 to 3,rpt01,28/05/2015
1,Small Volume Specialities,Bantry General Hospital,South/South West Hospital Group,C,0,3 to 6,rpt01,28/05/2015
2,Cardiology,Beaumont Hospital,RCSI Hospitals Group,C,161,3 to 6,rpt01,28/05/2015
2,Clinical Immunology,Beaumont Hospital,RCSI Hospitals Group,C,14,3 to 6,rpt01,28/05/2015
2,Dermatology,Beaumont Hospital,RCSI Hospitals Group,C,29,3 to 6,rpt01,28/05/2015
2,Gastro-Enterology,Beaumont Hospital,RCSI Hospitals Group,C,7,3 to 6,rpt01,28/05/2015
2,General Surgery,Beaumont Hospital,RCSI Hospitals Group,C,205,3 to 6,rpt01,28/05/2015
2,Gynaecology,Beaumont Hospital,RCSI Hospitals Group,C,28,3 to 6,rpt01,28/05/2015
2,Nephrology,Beaumont Hospital,RCSI Hospitals Group,C,2,3 to 6,rpt01,28/05/2015
2,Neurology,Beaumont Hospital,RCSI Hospitals Group,C,13,3 to 6,rpt01,28/05/2015
2,Neurosurgery,Beaumont Hospital,RCSI Hospitals Group,C,99,3 to 6,rpt01,28/05/2015
2,Orthopaedics,Beaumont Hospital,RCSI Hospitals Group,C,43,3 to 6,rpt01,28/05/2015
2,Otolaryngology (ENT),Beaumont Hospital,RCSI Hospitals Group,C,137,3 to 6,rpt01,28/05/2015
2,Pain Relief,Beaumont Hospital,RCSI Hospitals Group,C,97,3 to 6,rpt01,28/05/2015
2,Plastic Surgery,Beaumont Hospital,RCSI Hospitals Group,C,133,3 to 6,rpt01,28/05/2015
2,Respiratory Medicine,Beaumont Hospital,RCSI Hospitals Group,C,3,3 to 6,rpt01,28/05/2015
2,Urology,Beaumont Hospital,RCSI Hospitals Group,C,215,3 to 6,rpt01,28/05/2015
2,Vascular Surgery,Beaumont Hospital,RCSI Hospitals Group,C,66,3 to 6,rpt01,28/05/2015
2,Small Volume Specialities,Beaumont Hospital,RCSI Hospitals Group,C,0,3 to 6,rpt01,28/05/2015
3,Orthopaedics,Cappagh National Orthopaedic Hospital,Ireland East Hospital Group,C,637,3 to 6,rpt01,28/05/2015
4,Dermatology,Cavan General Hospital,RCSI Hospitals Group,C,0,3 to 6,rpt01,28/05/2015
4,General Medicine,Cavan General Hospital,RCSI Hospitals Group,C,0,3 to 6,rpt01,28/05/2015
4,General Surgery,Cavan General Hospital,RCSI Hospitals Group,C,42,3 to 6,rpt01,28/05/2015
4,Gynaecology,Cavan General Hospital,RCSI Hospitals Group,C,22,3 to 6,rpt01,28/05/2015
4,Otolaryngology (ENT),Cavan General Hospital,RCSI Hospitals Group,C,17,3 to 6,rpt01,28/05/2015
4,Small Volume Specialities,Cavan General Hospital,RCSI Hospitals Group,C,0,3 to 6,rpt01,28/05/2015
5,Dental Surgery,Childrens University Hospital Temple Street,Children's Hospital Group,C,7,3 to 6,rpt01,28/05/2015
5,Neurology,Childrens University Hospital Temple Street,Children's Hospital Group,C,3,3 to 6,rpt01,28/05/2015
5,Neurosurgery,Childrens University Hospital Temple Street,Children's Hospital Group,C,3,3 to 6,rpt01,28/05/2015
5,Ophthalmology,Childrens University Hospital Temple Street,Children's Hospital Group,C,4,3 to 6,rpt01,28/05/2015
5,Orthopaedics,Childrens University Hospital Temple Street,Children's Hospital Group,C,73,3 to 6,rpt01,28/05/2015
5,Otolaryngology (ENT),Childrens University Hospital Temple Street,Children's Hospital Group,C,22,3 to 6,rpt01,28/05/2015
5,Paediatric Respiratory Medicine,Childrens University Hospital Temple Street,Children's Hospital Group,C,15,3 to 6,rpt01,28/05/2015
5,Paediatric Surgery,Childrens University Hospital Temple Street,Children's Hospital Group,C,5,3 to 6,rpt01,28/05/2015
5,Paediatrics,Childrens University Hospital Temple Street,Children's Hospital Group,C,3,3 to 6,rpt01,28/05/2015
5,Plastic Surgery,Childrens University Hospital Temple Street,Children's Hospital Group,C,14,3 to 6,rpt01,28/05/2015
5,Urology,Childrens University Hospital Temple Street,Children's Hospital Group,C,3,3 to 6,rpt01,28/05/2015
5,Small Volume Specialities,Childrens University Hospital Temple Street,Children's Hospital Group,C,2,3 to 6,rpt01,28/05/2015
6,Cardiology,Connolly Hospital,RCSI Hospitals Group,C,32,3 to 6,rpt01,28/05/2015
6,Dermatology,Connolly Hospital,RCSI Hospitals Group,C,11,3 to 6,rpt01,28/05/2015
6,General Surgery,Connolly Hospital,RCSI Hospitals Group,C,78,3 to 6,rpt01,28/05/2015
6,Geriatric Medicine,Connolly Hospital,RCSI Hospitals Group,C,0,3 to 6,rpt01,28/05/2015
6,Orthopaedics,Connolly Hospital,RCSI Hospitals Group,C,4,3 to 6,rpt01,28/05/2015
6,Plastic Surgery,Connolly Hospital,RCSI Hospitals Group,C,9,3 to 6,rpt01,28/05/2015
6,Respiratory Medicine,Connolly Hospital,RCSI Hospitals Group,C,40,3 to 6,rpt01,28/05/2015
6,Urology,Connolly Hospital,RCSI Hospitals Group,C,58,3 to 6,rpt01,28/05/2015
6,Small Volume Specialities,Connolly Hospital,RCSI Hospitals Group,C,0,3 to 6,rpt01,28/05/2015
7,Breast Surgery,Cork University Hospital,South/South West Hospital Group,C,5,3 to 6,rpt01,28/05/2015
7,Cardiology,Cork University Hospital,South/South West Hospital Group,C,7,3 to 6,rpt01,28/05/2015
7,Cardio-Thoracic Surgery,Cork University Hospital,South/South West Hospital Group,C,6,3 to 6,rpt01,28/05/2015
7,General Surgery,Cork University Hospital,South/South West Hospital Group,C,44,3 to 6,rpt01,28/05/2015
7,Gynaecology,Cork University Hospital,South/South West Hospital Group,C,101,3 to 6,rpt01,28/05/2015
7,Neurology,Cork University Hospital,South/South West Hospital Group,C,0,3 to 6,rpt01,28/05/2015
7,Neurosurgery,Cork University Hospital,South/South West Hospital Group,C,3,3 to 6,rpt01,28/05/2015
7,Plastic Surgery,Cork University Hospital,South/South West Hospital Group,C,32,3 to 6,rpt01,28/05/2015
7,Respiratory Medicine,Cork University Hospital,South/South West Hospital Group,C,4,3 to 6,rpt01,28/05/2015
7,Urology,Cork University Hospital,South/South West Hospital Group,C,24,3 to 6,rpt01,28/05/2015
7,Vascular Surgery,Cork University Hospital,South/South West Hospital Group,C,31,3 to 6,rpt01,28/05/2015
7,Small Volume Specialities,Cork University Hospital,South/South West Hospital Group,C,2,3 to 6,rpt01,28/05/2015
23,Anaesthetics,Croom Orthopaedic Hospital,University of Limerick Hospital Group,C,0,3 to 6,rpt01,28/05/2015
23,Orthopaedics,Croom Orthopaedic Hospital,University of Limerick Hospital Group,C,8,3 to 6,rpt01,28/05/2015
23,Rheumatology,Croom Orthopaedic Hospital,University of Limerick Hospital Group,C,0,3 to 6,rpt01,28/05/2015
21,General Surgery,Ennis Hospital,University of Limerick Hospital Group,C,8,3 to 6,rpt01,28/05/2015
21,Gynaecology,Ennis Hospital,University of Limerick Hospital Group,C,0,3 to 6,rpt01,28/05/2015
21,Plastic Surgery,Ennis Hospital,University of Limerick Hospital Group,C,0,3 to 6,rpt01,28/05/2015
21,Urology,Ennis Hospital,University of Limerick Hospital Group,C,110,3 to 6,rpt01,28/05/2015
21,Vascular Surgery,Ennis Hospital,University of Limerick Hospital Group,C,3,3 to 6,rpt01,28/05/2015
8,Cardiology,Galway University Hospital,Saolta University Health Care Group,C,266,3 to 6,rpt01,28/05/2015
8,Cardio-Thoracic Surgery,Galway University Hospital,Saolta University Health Care Group,C,18,3 to 6,rpt01,28/05/2015
8,Dermatology,Galway University Hospital,Saolta University Health Care Group,C,5,3 to 6,rpt01,28/05/2015
8,Endocrinology,Galway University Hospital,Saolta University Health Care Group,C,3,3 to 6,rpt01,28/05/2015
8,General Medicine,Galway University Hospital,Saolta University Health Care Group,C,15,3 to 6,rpt01,28/05/2015
8,General Surgery,Galway University Hospital,Saolta University Health Care Group,C,169,3 to 6,rpt01,28/05/2015
8,Gynaecology,Galway University Hospital,Saolta University Health Care Group,C,52,3 to 6,rpt01,28/05/2015
8,Neurology,Galway University Hospital,Saolta University Health Care Group,C,20,3 to 6,rpt01,28/05/2015
8,Ophthalmology,Galway University Hospital,Saolta University Health Care Group,C,277,3 to 6,rpt01,28/05/2015
8,Oral Surgery,Galway University Hospital,Saolta University Health Care Group,C,149,3 to 6,rpt01,28/05/2015
8,Orthopaedics,Galway University Hospital,Saolta University Health Care Group,C,136,3 to 6,rpt01,28/05/2015
8,Otolaryngology (ENT),Galway University Hospital,Saolta University Health Care Group,C,152,3 to 6,rpt01,28/05/2015
8,Pain Relief,Galway University Hospital,Saolta University Health Care Group,C,78,3 to 6,rpt01,28/05/2015
8,Plastic Surgery,Galway University Hospital,Saolta University Health Care Group,C,263,3 to 6,rpt01,28/05/2015
8,Respiratory Medicine,Galway University Hospital,Saolta University Health Care Group,C,58,3 to 6,rpt01,28/05/2015
8,Urology,Galway University Hospital,Saolta University Health Care Group,C,308,3 to 6,rpt01,28/05/2015
8,Vascular Surgery,Galway University Hospital,Saolta University Health Care Group,C,77,3 to 6,rpt01,28/05/2015
8,Small Volume Specialities,Galway University Hospital,Saolta University Health Care Group,C,3,3 to 6,rpt01,28/05/2015
9,General Surgery,Kerry General Hospital,South/South West Hospital Group,C,3,3 to 6,rpt01,28/05/2015
9,Gynaecology,Kerry General Hospital,South/South West Hospital Group,C,1,3 to 6,rpt01,28/05/2015
9,Orthopaedics,Kerry General Hospital,South/South West Hospital Group,C,30,3 to 6,rpt01,28/05/2015
9,Otolaryngology (ENT),Kerry General Hospital,South/South West Hospital Group,C,4,3 to 6,rpt01,28/05/2015
10,Cardiology,Letterkenny General Hospital,Saolta University Health Care Group,C,7,3 to 6,rpt01,28/05/2015
10,General Medicine,Letterkenny General Hospital,Saolta University Health Care Group,C,1,3 to 6,rpt01,28/05/2015
10,General Surgery,Letterkenny General Hospital,Saolta University Health Care Group,C,172,3 to 6,rpt01,28/05/2015
10,Gynaecology,Letterkenny General Hospital,Saolta University Health Care Group,C,91,3 to 6,rpt01,28/05/2015
10,Ophthalmology,Letterkenny General Hospital,Saolta University Health Care Group,C,4,3 to 6,rpt01,28/05/2015
10,Orthopaedics,Letterkenny General Hospital,Saolta University Health Care Group,C,112,3 to 6,rpt01,28/05/2015
10,Urology,Letterkenny General Hospital,Saolta University Health Care Group,C,73,3 to 6,rpt01,28/05/2015
10,Vascular Surgery,Letterkenny General Hospital,Saolta University Health Care Group,C,8,3 to 6,rpt01,28/05/2015
11,Orthopaedics,Lourdes Orthopaedic Hospital Kilcreene,South/South West Hospital Group,C,27,3 to 6,rpt01,28/05/2015
12,General Surgery,Louth County Hospital,RCSI Hospitals Group,C,23,3 to 6,rpt01,28/05/2015
12,Geriatric Medicine,Louth County Hospital,RCSI Hospitals Group,C,35,3 to 6,rpt01,28/05/2015
12,Gynaecology,Louth County Hospital,RCSI Hospitals Group,C,2,3 to 6,rpt01,28/05/2015
12,Ophthalmology,Louth County Hospital,RCSI Hospitals Group,C,50,3 to 6,rpt01,28/05/2015
12,Urology,Louth County Hospital,RCSI Hospitals Group,C,33,3 to 6,rpt01,28/05/2015
12,Small Volume Specialities,Louth County Hospital,RCSI Hospitals Group,C,0,3 to 6,rpt01,28/05/2015
13,General Surgery,Mallow General Hospital,South/South West Hospital Group,C,2,3 to 6,rpt01,28/05/2015
13,Small Volume Specialities,Mallow General Hospital,South/South West Hospital Group,C,2,3 to 6,rpt01,28/05/2015
14,Cardiology,Mater Misericordiae University Hospital,Ireland East Hospital Group,C,207,3 to 6,rpt01,28/05/2015
14,Cardio-Thoracic Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,C,20,3 to 6,rpt01,28/05/2015
14,Dental Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,C,6,3 to 6,rpt01,28/05/2015
14,Gastro-Intestinal Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,C,85,3 to 6,rpt01,28/05/2015
14,General Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,C,94,3 to 6,rpt01,28/05/2015
14,Gynaecology,Mater Misericordiae University Hospital,Ireland East Hospital Group,C,24,3 to 6,rpt01,28/05/2015
14,Ophthalmology,Mater Misericordiae University Hospital,Ireland East Hospital Group,C,282,3 to 6,rpt01,28/05/2015
14,Orthopaedics,Mater Misericordiae University Hospital,Ireland East Hospital Group,C,46,3 to 6,rpt01,28/05/2015
14,Otolaryngology (ENT),Mater Misericordiae University Hospital,Ireland East Hospital Group,C,30,3 to 6,rpt01,28/05/2015
14,Pain Relief,Mater Misericordiae University Hospital,Ireland East Hospital Group,C,67,3 to 6,rpt01,28/05/2015
14,Plastic Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,C,34,3 to 6,rpt01,28/05/2015
14,Respiratory Medicine,Mater Misericordiae University Hospital,Ireland East Hospital Group,C,0,3 to 6,rpt01,28/05/2015
14,Rheumatology,Mater Misericordiae University Hospital,Ireland East Hospital Group,C,3,3 to 6,rpt01,28/05/2015
14,Urology,Mater Misericordiae University Hospital,Ireland East Hospital Group,C,190,3 to 6,rpt01,28/05/2015
14,Vascular Surgery,Mater Misericordiae University Hospital,Ireland East Hospital Group,C,41,3 to 6,rpt01,28/05/2015
14,Small Volume Specialities,Mater Misericordiae University Hospital,Ireland East Hospital Group,C,0,3 to 6,rpt01,28/05/2015
15,Gynaecology,Mayo General Hospital,Saolta University Health Care Group,C,102,3 to 6,rpt01,28/05/2015
15,Orthopaedics,Mayo General Hospital,Saolta University Health Care Group,C,194,3 to 6,rpt01,28/05/2015
15,Small Volume Specialities,Mayo General Hospital,Saolta University Health Care Group,C,1,3 to 6,rpt01,28/05/2015
16,Gastro-Enterology,Mercy University Hospital,South/South West Hospital Group,C,0,3 to 6,rpt01,28/05/2015
16,Gastro-Intestinal Surgery,Mercy University Hospital,South/South West Hospital Group,C,9,3 to 6,rpt01,28/05/2015
16,General Surgery,Mercy University Hospital,South/South West Hospital Group,C,35,3 to 6,rpt01,28/05/2015
16,Hepato-Biliary Surgery,Mercy University Hospital,South/South West Hospital Group,C,28,3 to 6,rpt01,28/05/2015
16,Ophthalmology,Mercy University Hospital,South/South West Hospital Group,C,2,3 to 6,rpt01,28/05/2015
16,Pain Relief,Mercy University Hospital,South/South West Hospital Group,C,151,3 to 6,rpt01,28/05/2015
16,Respiratory Medicine,Mercy University Hospital,South/South West Hospital Group,C,10,3 to 6,rpt01,28/05/2015
16,Urology,Mercy University Hospital,South/South West Hospital Group,C,52,3 to 6,rpt01,28/05/2015
16,Vascular Surgery,Mercy University Hospital,South/South West Hospital Group,C,26,3 to 6,rpt01,28/05/2015
16,Small Volume Specialities,Mercy University Hospital,South/South West Hospital Group,C,1,3 to 6,rpt01,28/05/2015
17,General Surgery,Midland Regional Hospital Mullingar,Ireland East Hospital Group,C,23,3 to 6,rpt01,28/05/2015
17,Gynaecology,Midland Regional Hospital Mullingar,Ireland East Hospital Group,C,40,3 to 6,rpt01,28/05/2015
17,Small Volume Specialities,Midland Regional Hospital Mullingar,Ireland East Hospital Group,C,0,3 to 6,rpt01,28/05/2015
18,General Surgery,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,C,18,3 to 6,rpt01,28/05/2015
18,Gynaecology,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,C,34,3 to 6,rpt01,28/05/2015
18,Pain Relief,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,C,5,3 to 6,rpt01,28/05/2015
18,Urology,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,C,6,3 to 6,rpt01,28/05/2015
18,Small Volume Specialities,Midland Regional Hospital Portlaoise,Dublin Midlands Hospital Group,C,0,3 to 6,rpt01,28/05/2015
19,Cardiology,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,C,42,3 to 6,rpt01,28/05/2015
19,General Surgery,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,C,15,3 to 6,rpt01,28/05/2015
19,Orthopaedics,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,C,229,3 to 6,rpt01,28/05/2015
19,Otolaryngology (ENT),Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,C,298,3 to 6,rpt01,28/05/2015
19,Small Volume Specialities,Midland Regional Hospital Tullamore,Dublin Midlands Hospital Group,C,3,3 to 6,rpt01,28/05/2015
24,General Surgery,Naas General Hospital,Dublin Midlands Hospital Group,C,11,3 to 6,rpt01,28/05/2015
24,Small Volume Specialities,Naas General Hospital,Dublin Midlands Hospital Group,C,0,3 to 6,rpt01,28/05/2015
22,Dermatology,Nenagh Hospital,University of Limerick Hospital Group,C,5,3 to 6,rpt01,28/05/2015
22,General Surgery,Nenagh Hospital,University of Limerick Hospital Group,C,158,3 to 6,rpt01,28/05/2015
22,Maxillo-Facial,Nenagh Hospital,University of Limerick Hospital Group,C,3,3 to 6,rpt01,28/05/2015
22,Orthopaedics,Nenagh Hospital,University of Limerick Hospital Group,C,1,3 to 6,rpt01,28/05/2015
22,Urology,Nenagh Hospital,University of Limerick Hospital Group,C,5,3 to 6,rpt01,28/05/2015
22,Vascular Surgery,Nenagh Hospital,University of Limerick Hospital Group,C,10,3 to 6,rpt01,28/05/2015
22,Small Volume Specialities,Nenagh Hospital,University of Limerick Hospital Group,C,0,3 to 6,rpt01,28/05/2015
25,General Medicine,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,C,1,3 to 6,rpt01,28/05/2015
25,General Surgery,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,C,85,3 to 6,rpt01,28/05/2015
25,Gynaecology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,C,38,3 to 6,rpt01,28/05/2015
25,Otolaryngology (ENT),Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,C,66,3 to 6,rpt01,28/05/2015
25,Urology,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,C,69,3 to 6,rpt01,28/05/2015
25,Small Volume Specialities,Our Lady of Lourdes Hospital Drogheda,RCSI Hospitals Group,C,0,3 to 6,rpt01,28/05/2015
26,Cardio-Thoracic Surgery,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,C,8,3 to 6,rpt01,28/05/2015
26,Dental Surgery,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,C,40,3 to 6,rpt01,28/05/2015
26,Dermatology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,C,2,3 to 6,rpt01,28/05/2015
26,General Surgery,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,C,29,3 to 6,rpt01,28/05/2015
26,Maxillo-Facial,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,C,13,3 to 6,rpt01,28/05/2015
26,Ophthalmology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,C,50,3 to 6,rpt01,28/05/2015
26,Orthopaedics,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,C,65,3 to 6,rpt01,28/05/2015
26,Otolaryngology (ENT),Our Lady's Children's Hospital Crumlin,Children's Hospital Group,C,52,3 to 6,rpt01,28/05/2015
26,Paed Cardiology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,C,69,3 to 6,rpt01,28/05/2015
26,Paediatrics,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,C,83,3 to 6,rpt01,28/05/2015
26,Plastic Surgery,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,C,45,3 to 6,rpt01,28/05/2015
26,Respiratory Medicine,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,C,51,3 to 6,rpt01,28/05/2015
26,Rheumatology,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,C,1,3 to 6,rpt01,28/05/2015
26,Small Volume Specialities,Our Lady's Children's Hospital Crumlin,Children's Hospital Group,C,7,3 to 6,rpt01,28/05/2015
27,Orthopaedics,Our Lady's Hospital Navan,Ireland East Hospital Group,C,70,3 to 6,rpt01,28/05/2015
27,Small Volume Specialities,Our Lady's Hospital Navan,Ireland East Hospital Group,C,0,3 to 6,rpt01,28/05/2015
42,Cardiology,"Peamount Hospital, Newcastle",NA,C,11,3 to 6,rpt01,28/05/2015
42,Dental Surgery,"Peamount Hospital, Newcastle",NA,C,2,3 to 6,rpt01,28/05/2015
42,Gastro-Intestinal Surgery,"Peamount Hospital, Newcastle",NA,C,1,3 to 6,rpt01,28/05/2015
42,General Medicine,"Peamount Hospital, Newcastle",NA,C,1,3 to 6,rpt01,28/05/2015
42,General Surgery,"Peamount Hospital, Newcastle",NA,C,14,3 to 6,rpt01,28/05/2015
42,Gynaecology,"Peamount Hospital, Newcastle",NA,C,19,3 to 6,rpt01,28/05/2015
42,Maxillo-Facial,"Peamount Hospital, Newcastle",NA,C,63,3 to 6,rpt01,28/05/2015
42,Ophthalmology,"Peamount Hospital, Newcastle",NA,C,300,3 to 6,rpt01,28/05/2015
42,Otolaryngology (ENT),"Peamount Hospital, Newcastle",NA,C,78,3 to 6,rpt01,28/05/2015
